EntrezGeneID,control.1,control.2,control.3,control.4,control.5,case.1,case.2,case.3,case.4,case.5
7101,2.824922,2.707896,2.750619,2.81108,2.802299,2.686477,2.944623,2.774614,2.825898,2.872068
7102,7.017363,6.250714,3.656943,5.804125,7.108552,7.793621,3.73407,3.95707,3.008297,6.965568
7103,3.203788,7.55253,2.789994,2.84021,5.954055,3.03988,3.06639,2.798477,4.393439,3.569721
7104,3.037878,3.07244,3.149794,3.364494,3.145222,3.342287,3.163237,2.90247,3.085084,3.336042
7105,8.9454635,8.976258,9.0894935,7.8756535,8.40033,7.7500535,7.6518065,7.7243845,8.678263,8.660622
7106,4.864015,5.8173115,5.944745,5.3655135,5.367681,6.2770985,5.6375985,5.394135,5.3591755,5.758115
7107,5.72547,6.584943,5.703584,6.369442,5.729991,6.6582,5.353968,4.972351,5.694549,6.375904
7108,4.311848,6.290894,7.121256,6.217532,5.929736,6.925904,7.161405,6.060253,5.130803,6.919827
7109,5.052705667,4.55675,4.659854,4.753791333,4.868973,4.361933333,5.863254333,5.437285,4.322934333,3.616499333
711,3.043006,3.333596,3.231046,2.837378,3.068791,3.065686,3.195911,3.076343,3.132091,2.97409
7110,6.514877333,6.569061667,6.007066,6.032415,5.462797333,6.210575667,6.172193333,5.444511667,6.286343667,5.316256667
7111,8.035941333,6.346755667,7.290822333,5.671525667,6.060761667,7.586296333,7.989667,6.559633667,7.084977,5.721387
7112,6.160191667,5.750586333,6.07137,5.634529333,5.395548667,4.932309667,5.811795,4.834193,4.928484,6.940982333
7113,3.199564,3.090925,2.9910845,3.2549545,3.1434635,2.980756,3.266845,3.268605,3.1060755,3.021533
7114,12.51337,12.51513,12.4671,12.37345,11.97127,12.26495,11.87518,12.26529,12.30077,12.35419
712,5.894742,7.135308,7.943343,8.705098,8.936853,7.768192,6.813875,7.370518,8.232591,8.286603
7122,4.287242,7.436694,4.216896,4.079745,3.915695,5.494003,4.565463,4.843202,5.118214,4.342842
7123,3.640488,4.230627,3.24475,3.194235,3.157453,3.636423,3.275804,3.649747,3.717184,3.503113
7124,3.258268,3.225343,4.809403,3.964809,5.423103,3.234673,3.368846,5.460373,3.707481,3.508236
7125,3.520272,2.911894,3.543571,3.046387,3.309149,3.247174,3.372774,3.528891,3.330817,3.253636
7126,6.086204,6.335627,5.607251,6.0646185,5.815073,6.167446,6.1886595,6.2728875,5.31927,5.3154085
7127,6.368818,4.976865,7.980981,5.0379045,6.992594,6.7801085,7.0368395,5.665571,8.5389705,5.7715175
7128,6.1917855,7.022974,7.2143295,8.506711,9.094364,6.0977625,7.343414,8.7307795,7.9031125,6.6189845
713,5.496189,6.901113,7.433466,8.33887,7.915677,7.529359,6.438824,7.231156,8.14983,8.19055
7130,4.5835375,4.2248935,3.3426855,6.3426865,5.994107,6.1983645,4.924133,4.5737695,3.885451,5.555465
7132,7.467968,8.014049,7.834272,7.890123,8.578684,7.183388,8.018344,7.553643,7.956761,8.279674
7133,4.54652,5.292098,4.826796,5.58845,6.132332,4.927064,4.592812,5.116565,6.23813,5.465842
7134,3.47283,4.608601,3.01081,3.789793,3.205283,6.90391,3.171761,3.206388,2.949649,5.230465
7135,2.957292,3.41695,3.062498,3.1334,3.008695,2.8236,2.986712,2.726638,3.078551,4.352805
7136,3.257046,2.971142,2.873141,3.218888,3.415168,3.654887,3.052662,3.487585,3.133216,3.264342
7137,4.736436,3.552515,3.207351,3.504379,3.279732,3.842883,4.346672,3.903186,4.30427,6.023025
7138,7.877102,7.772818,6.56265,8.628886,7.36215,7.413865,8.136429,8.220765,6.920207,9.344423
7139,4.199808,3.440085,4.522501,3.793984,4.320877,4.042578,3.573577,3.89699,4.001803,3.5427
7140,3.559172,3.426491,3.838293,3.420074,3.702477,3.682098,3.511127,3.776325,4.035035,3.445434
7141,3.101625,3.008667,3.266523,3.362045,3.211994,3.041069,3.0238,3.442809,3.174582,3.014186
7142,2.7125385,2.6700105,2.8547775,2.829751,2.809287,2.7264215,2.7110775,2.965308,2.7393265,2.764051
7143,2.796771,2.689798,2.876729,2.905325,2.828711,2.84344,2.922326,2.876773,2.68469,2.747389
7145,5.9587278,5.7136008,5.4795494,5.1341136,5.2250134,5.8397236,5.3303402,5.8177736,5.4856906,4.6669892
7146,3.7599748,5.3832454,4.204515,3.5562682,4.0784124,3.7952966,4.1843896,4.2026166,4.3142916,3.5524312
7148,3.496295625,4.5470735,3.9091935,3.474665,3.851226,3.57512025,3.848018125,3.857565,4.021518625,3.487975
715,8.910273,10.4578,8.393591,9.214774,10.395969,8.996334,8.317935,9.444756,9.054646,8.624517
7150,9.225497,8.7106635,8.7044745,9.7499805,9.4354415,9.4171035,9.596868,8.662399,9.1162785,8.298142
7153,8.678766,7.251954,7.620853,7.89001,8.7081955,5.9963785,8.650891,6.868971,6.791163,8.7904475
7155,9.493679,9.502151,8.028884,9.437406,8.572852,9.187483,8.902686,8.828122,9.025962,8.879871
7156,3.844176667,3.796484333,3.987070333,4.059646667,3.834283,3.641146333,4.24316,3.965968667,3.997985,3.793138333
7157,3.3768635,5.145604,4.8461325,5.0722515,5.549834,4.373051,3.424707,3.534437,5.080123,3.2069045
7158,6.162879,7.316462,5.745827,6.199065,6.193937,6.791094,6.572333,5.719241,5.937442,6.643976
7159,8.525113,7.465548,7.195013,6.891517,7.9947,6.654185,7.648362,7.344748,6.369842,7.318136
716,9.040763,10.833312,9.424733,9.950322,11.789575,9.61771,8.872799,9.941368,9.136398,9.311191
7161,3.210437,2.598546,2.823802,3.120418,2.99518,3.015239,2.852974,3.2251,3.159586,3.067447
7162,8.100239,7.458367,4.509845,7.251138,7.988722,9.035226,8.210569,6.454547,7.700537,7.044547
7163,6.63332425,7.3107025,6.29143125,7.25446375,5.9331705,6.15255175,6.4735485,7.05436225,7.509526,7.181144
7164,5.725602,8.2754305,7.661413,8.2968005,8.1001305,6.495095,8.084465,7.790876,7.5644905,9.3500935
7165,7.375828,7.132088,7.108449,7.27657,7.422599,7.764288,7.18126,8.295894,7.194151,6.628712
7166,2.695373,2.732847,2.717589,2.73143,2.796511,2.920396,2.954259,2.789382,2.715001,2.590654
7167,8.392592,8.253234333,7.898566,8.752673667,8.954792333,7.707538667,8.259960333,8.222557333,8.100902333,9.533123667
7168,7.152848,8.271453,8.507415,7.7605765,6.53520625,8.6297995,7.30660825,7.70691,7.73379775,8.16656825
7169,6.307334,6.4041035,7.9064925,6.555841,5.03884,6.979484,6.770653,6.3375285,6.692645,6.652607
717,5.448275,7.623433,7.427991,7.48597,9.417642,5.905651,6.490075,7.596351,7.70938,7.150595
7170,2.922452,2.922314,3.145921,2.872504,3.216615,2.943093,2.985228,3.490722,3.051828,2.85522
7171,9.105904,9.2965345,8.739373,9.277591,8.7018435,9.1978665,8.8834635,8.59929,9.713473,8.5140625
7172,5.8101825,5.820607,4.601,4.978417,5.470216,4.778782,5.271044,4.749314,4.606921,5.360609
7173,2.924736,2.665575,2.945038,2.969984,2.825862,2.781645,2.939208,3.111272,2.942315,2.960468
7174,6.9538435,6.1138215,6.4019815,6.231015,6.6138875,7.029234,6.209848,5.785641,6.6951045,6.0094485
7175,8.203771,7.423853667,7.901526667,7.464707,7.869584667,6.866618667,7.975924667,7.156521,7.262874333,7.277080667
7177,3.199025571,3.629350286,3.264269,3.183599857,3.794316714,3.441972429,3.110722857,3.377313143,3.340712143,3.279535429
7178,12.386106,12.694002,12.390226,12.51602,12.736162,12.748152,12.380914,12.459928,12.545396,12.404002
7179,2.781874,2.755155,2.781803,2.631384,4.913362,2.742299,3.172631,5.293834,2.803697,2.769784
718,11.259748,11.293977,12.42989,9.956334,11.808224,10.578887,8.837464,11.637425,10.640539,10.657588
7180,3.193807,3.413772,4.67446,3.401932,3.366164,3.126032,3.248244,3.297231,3.299148,3.338296
7181,4.318074667,4.32536,4.439589,4.129765,4.003079,4.667504,5.162927333,4.438792667,4.319555,4.194522667
7182,3.319044,3.445003,3.23107,3.641474,3.672014,3.594433,3.509826,3.694294,3.678295,4.278198
7184,8.87821775,9.0158135,9.02582425,9.04640825,9.43135175,9.0211395,9.209658,8.97278075,8.936647,7.5864755
7185,3.727415,3.28635,3.595789,3.82023,3.716891,3.446217,3.859357,3.526457,3.761459,3.239956
7186,3.57044,3.377759,3.811494,3.601798,3.753586,3.925922,3.863309,4.050654,3.811249,3.273152
7187,5.0836065,4.871948,5.0621225,4.7607055,4.9610885,5.1349095,4.9842215,5.3362355,5.4483445,4.5988305
7188,7.103553,6.973592,7.463153,6.249413,6.51657,7.205237,7.220927,7.024052,6.310214,5.381345
7189,4.141153,5.216161,4.870009,4.919344,5.101586,4.849674,4.861127,5.03681,4.673986,5.122524
719,4.865109,5.848041,6.025531,6.559656,6.422795,6.680505,4.844826,6.053117,6.772339,6.716315
72,4.107337,7.031989,3.259453,7.395241,2.901771,10.98837,6.650423,4.463076,4.258521,4.360497
720,9.18265,8.7144285,9.8591445,7.1783865,7.812844,9.311833,9.028541,7.8847645,9.3956995,5.207289
7200,3.087041,3.054445,2.989108,3.564183,3.236113,3.096359,3.368696,3.562616,3.391639,3.372585
7201,2.865803,2.825521,2.845301,2.850999,2.699098,2.73735,2.710814,2.92014,2.863281,2.872589
7203,8.724569,8.981866,9.024916,9.172748,9.231038,8.303999,9.092772,9.079615,8.858635,9.606409
7204,4.902306714,4.495197143,4.686082,4.482000143,4.576758143,4.649259714,4.684163714,4.633231143,4.891830429,4.552940714
7205,5.277516,4.778555,5.64822,5.5121445,4.9123065,5.4537775,5.477597,5.3792505,5.4353775,5.581005
721,9.18265,8.7144285,9.8591445,7.1783865,7.812844,9.311833,9.028541,7.8847645,9.3956995,5.207289
7216,3.13672325,4.1632635,3.36748025,3.45355025,3.677333,3.44058975,4.42466725,4.292335,3.2343535,3.8745365
722,3.498108,3.492167,3.352614,3.30407,4.059305,3.20109,3.725821,3.30658,3.303153,3.352294
7220,3.841238333,3.644004,3.424130667,3.252273667,2.914822667,3.602667333,4.273637667,3.303516,3.274696333,3.616806667
7221,2.860464,2.915844,2.891928,2.75289,2.983298,2.834474,2.740956,2.812052,2.902391,2.843293
7222,2.81477,2.6987515,2.802343,2.986166,2.803131,2.7030065,2.8927125,2.875408,2.890594,2.717316
7223,2.9771375,3.1090005,3.025776,3.0479615,3.1879275,2.8560475,2.964664,2.8126585,3.025451,2.81544
7224,2.980241,2.791438,2.735,3.058282,2.877917,2.911051,2.908961,2.939974,2.728221,2.840556
7225,3.083662,3.0320675,2.794776,3.155454,3.065715,3.2244955,3.033361,3.2302615,3.126115,3.0832895
7226,3.961419,3.863109,4.345618,4.016052,4.412441,3.845133,4.584314,4.599615,5.040023,3.839171
7227,7.934381,7.597154,7.829653,6.150059,8.117018,6.765404,7.934762,8.974904,7.68673,5.590035
723790,9.990991,7.860346,9.0605165,9.123903,8.384294,9.312973,8.500877,7.3388645,7.5149635,8.574486
723961,3.2641505,3.280512,3.244494,8.496811,4.5210385,7.1882215,3.574437,5.044693,3.5135455,5.7033235
724102,9.376888667,9.827080333,9.622983,9.190893333,9.499316667,9.519192,9.438817667,9.235825667,9.385039333,9.8523
7247,6.77779,6.251482667,6.204080667,5.921932333,6.438572667,6.354009667,6.053919,6.333348667,5.372131,7.324061333
7248,5.970713,5.156947,5.875109,5.00726,4.919405,6.078659,5.810218,4.99858,4.874326,3.476338
7249,5.518121,4.637253,5.119714,4.5244635,4.8616985,4.8057565,5.4068245,5.1113245,5.1009955,4.779645
725,3.144152,3.209823,3.146154,3.241591,3.178765,2.9339,3.22608,3.194317,2.947725,2.958511
7251,6.924997,8.410083,8.349877,8.140961,8.982343,8.286304,8.206957,8.429065,7.836725,9.160388
7252,3.066931,2.83928,2.864878,2.680566,2.990344,2.911925,2.943226,2.794428,3.012185,2.743729
7253,3.096943,2.993135667,2.947190667,2.986892333,3.140209667,4.038892667,2.889826667,3.193480333,2.839858,3.150485667
7257,8.569374,7.051778,6.262238,7.869278,8.445493,7.316138,7.637218,6.98448,6.73831,8.428971
7258,2.9827555,3.0901635,3.092848,2.9631985,3.084169,3.1142735,3.104023,3.0536125,3.118057,2.918928
7259,8.132875,8.544307,8.367729,8.481149,8.920843,8.583905,8.247485,8.342119,7.217847,8.677193
726,3.426156,3.543981,4.100185,4.276008,4.895382,3.62855,4.18035,4.151079,3.740557,3.892892
7260,6.51716,7.043137,6.725347,7.355545,6.184167,6.307062,7.303131,6.674241,6.377982,6.94594
7262,4.840465,4.7056375,6.534599,5.607503,4.8039055,6.2054805,5.899427,4.6375705,4.520322,5.266322
7263,7.52904,9.129407,6.395327,7.682555,8.348357,7.805879,7.132635,8.748669,8.230264,8.884677
7264,7.691606,7.602586,8.7485465,8.827006,8.0584575,7.590693,7.911205,8.3602465,8.9933645,8.2530665
7265,6.671042,7.57456,7.285043,7.725694,8.086829,7.975004,7.421311,8.214323,8.111103,7.589365
7266,5.660338,5.20902,6.188322,6.574741,6.750446,6.299172,6.686398,6.241507,6.528014,7.329905
7267,9.103320667,8.855890833,7.794941333,8.334123333,8.099225833,8.720013333,8.510488667,8.9070545,8.4251475,7.663177667
7268,7.2281795,5.744913,6.232633,6.1710075,6.763495,5.879184,6.530441,6.388818,5.974083,6.6124155
727,5.642339,3.467562,4.438609,3.409509,3.312577,3.738769,3.786378,3.657376,3.272932,3.711996
7270,6.1618955,5.45529,6.027796,5.7748675,5.6105825,6.215041,6.166885,4.887412,5.4316605,4.789124
7272,7.913804,7.610556,8.166814,8.273934,8.13182,6.459045,8.295286,6.001834,5.630349,8.177562
7273,2.950373,2.825238,2.936101,2.803818,2.640078,3.109614,2.866325,2.929162,2.831303,2.82694
7274,2.826264,2.994422,2.846878,2.860951,3.051736,2.984088,2.883706,3.026081,2.619989,3.012578
7275,3.078978,2.9440785,3.3540055,3.169179,3.281798,3.153793,3.1578005,3.358846,3.5011085,3.2957035
7276,3.15025,3.271771,3.517451,3.304085,3.293891,3.208874,3.331192,3.238442,3.316649,3.422873
7277,7.551748,5.763317,6.132542,7.298168,5.50081,7.081092,5.249344,6.641937,7.965059,8.377984
727738,3.324439,3.32955,3.146745,4.359776,4.406274,6.346168,4.047155,4.309694,3.135256,4.226905
727787,2.99215475,2.72330075,3.04012475,2.802071,2.86085275,2.8449685,2.962207,2.8678515,3.20476,2.764396
7278,4.372801,4.401982,4.24367,4.1948125,4.4049115,3.70141,4.1776455,4.4494285,4.0146125,4.2704585
727800,2.903833,3.019769,3.134945,3.156818,3.028848,3.663038,3.207821,3.291086,3.143112,2.956061
727830,2.600124,2.844267,2.694334,2.771281,2.712287,2.670186,2.794009,2.912847,2.648029,2.680464
727837,3.077501,3.1824015,3.123739,3.09871175,3.22535475,3.9485635,2.96126425,3.219754,3.27076475,3.0552385
727851,5.584730333,5.404248333,4.564023,5.299747,5.067778333,5.596917333,5.501697333,5.299852667,4.922681,4.887195333
727897,3.184925,3.191998,3.50143,3.09642,3.573579,3.1559655,3.4845195,3.3937735,3.2701245,3.1254905
727905,2.600124,2.844267,2.694334,2.771281,2.712287,2.670186,2.794009,2.912847,2.648029,2.680464
727956,8.07144,7.681277,8.434345,7.945245,7.755367,8.349679,8.440977,8.384828,7.757686,8.729205
727983,2.991938667,3.040468333,2.996121333,2.783034667,3.131235,2.852821,2.948014333,3.368732667,3.017210667,2.959465667
728,4.890996,5.083921,4.359938,6.674207,4.261477,6.285575,3.948961,4.470798,4.52174,5.018358
7280,6.4569095,6.5433055,4.250269,6.0865355,4.226902,6.1104915,5.2377615,5.674036,5.548179,6.268685
728013,7.63037,7.136796,6.310646,5.482525,5.259188,6.457792,6.439561,6.50451,5.900102,6.622389
728026,12.14774667,11.26216933,11.95795567,11.69990633,11.65664367,11.278371,11.67696467,11.271295,11.88338233,11.51886833
728047,9.552669,8.766413,9.309744,7.78622,8.554485,9.511831,9.117554,7.985638,9.690516,6.706272
728113,4.330392,4.56387,3.282119,4.567698,5.535961,5.414844,4.657694,6.383823,3.89208,3.899572
728127,7.200192,5.95435,6.674376,6.508471,6.432402,6.546824,6.015015,6.251995,6.537444,5.435814
728137,2.903833,3.178107,3.255596,2.872193,3.112296,3.219467,2.9683,3.006057,3.348604,2.916231
728215,3.686352,3.955418,3.255479,3.995201,3.995563,3.689559,3.456143,3.643614,3.612324,3.963316
728233,7.564193,8.365567,7.710231,7.169445,7.047117,8.210721,7.87254,8.485536,6.989187,8.209567
728239,8.447599,7.00737,6.027123,7.249431,5.729339,5.700419,5.597162,5.665976,5.216398,6.674136
728269,3.266125,3.124257,3.082312,3.087187,3.866297,3.285239,6.450569,3.297465,3.06509,3.226757
7283,5.95095,4.893204,5.911711,6.218149,6.200644,5.867783,6.933673,6.15666,5.662599,8.267953
728343,3.2767725,3.5286335,3.6290865,4.678574,5.7948375,3.654717,3.6282925,4.093392,3.504514,3.431448
728358,2.932116,2.945836,3.120424,2.758824,3.09939,3.058085,2.855661,3.189647,3.113306,3.122142
728361,2.813921,2.907828,2.928802,2.858021,3.134727,2.908073,2.965175,3.240124,2.956504,2.970075
728392,7.474085,6.764465,4.86573,5.188487,5.42863,7.752249,5.408867,6.733697,5.22471,5.375133
728395,2.903833,3.178107,3.255596,2.872193,3.112296,3.219467,2.9683,3.006057,3.348604,2.916231
7284,8.039271,8.375803,8.991292,9.012282,8.987872,8.648285,8.529574,8.590119,8.388285,8.888059
728403,2.903833,3.178107,3.255596,2.872193,3.112296,3.219467,2.9683,3.006057,3.348604,2.916231
728404,7.361762,5.753463,6.922992,6.410512,6.189178,6.895974,6.011994,5.950722,6.691434,5.358734
728410,3.5334735,3.440981,3.561946,3.6421515,3.559218,3.59361,3.6149755,3.946133,3.7923255,3.390324
728441,3.6823212,3.5494428,3.5842928,3.6737132,4.1420336,3.469387,4.1772864,3.5519384,3.6211812,6.3820636
728448,3.324439,3.327771,3.898781,2.746875,3.691757,3.279374,3.632545,3.337392,3.704359,3.311911
728458,3.120694,2.850115,3.015672,3.12839,2.977511,2.92787,2.854331,2.931026,3.073031,3.106857
728461,3.113517,2.928645,3.259453,3.119392,3.832339,3.175739,4.049519,3.040557,3.554072,3.823001
728492,4.206445,5.081653,4.301629,4.071805,5.634349,4.559142,4.222227,6.108197,4.262685,4.79121
728558,5.246273,4.757268,5.579166,4.706952,4.763114,5.644117,5.213449,4.93205,5.312846,5.452576
7286,8.031924,7.806645,6.976591,8.220922,7.240406,6.880035,7.887481,7.557656,6.253893,5.916936
728621,3.172172,3.04348,3.007801,3.062299,3.287449,2.90153,3.331749,3.26647,3.153553,2.881053
728642,5.1137286,5.0911886,6.0645092,4.9162904,5.1479128,5.4903734,6.0283226,5.5363614,5.8118812,5.9699666
728643,11.78058,11.52978,11.71564,11.49372,11.65382,11.71918,11.65596,11.39731,11.49526,11.11333
728658,12.237905,12.811,12.3023575,12.2241525,11.8496875,12.38965,12.04491,12.68049,12.0319725,12.4907425
728661,7.653978,8.317474,8.950256,6.555844,7.870296,8.134344,8.590433,8.592856,8.494635,7.240801
728689,9.30376,9.799803,10.120323,10.50129,9.922715667,9.563601,10.41168567,9.772843,9.931512,9.847572333
728695,2.7031125,2.933945,2.9046725,3.6317085,2.923948,2.939026,2.8848805,3.1075465,2.983116,2.8462345
7287,3.070318,3.016073,3.112447,3.348117,3.274294,3.306609,3.203288,3.717593,3.557379,3.095299
728712,2.836949,3.141659,3.145868,4.502715,3.037654,3.106429,3.044496,3.48913,3.169577,2.961607
7288,3.148631,3.273812,3.427282,3.225205,3.403968,3.229111,3.300002,3.595074,3.472287,3.344747
728802,4.451948286,4.672395,4.391406429,4.679035143,4.904129857,4.785949286,4.540973571,4.82251,4.389625429,4.113839429
728841,9.430732,9.537901667,9.604319333,8.869053,8.797745667,9.364530333,9.884524667,9.595296,9.222578,8.405957667
728855,7.855606,7.811903,7.907798,7.67472,8.136037,7.690708,8.273993,8.058799,8.094506,8.172166
728875,7.855606,7.811903,7.907798,7.67472,8.136037,7.690708,8.273993,8.058799,8.094506,8.172166
728882,3.074222333,3.028101333,3.34124,2.863082667,3.123117333,2.940094,2.955843667,3.068445667,3.305068333,2.96104
728888,5.804950667,4.541982333,5.610093,5.258365,5.714583333,5.563824333,5.683435667,5.024159,5.676746,3.723691333
7289,6.599405,7.1595345,5.87291,7.117989,7.459463,6.0789895,6.578077,6.7633515,6.0592485,6.037773
728912,9.430732,9.537901667,9.604319333,8.869053,8.797745667,9.364530333,9.884524667,9.595296,9.222578,8.405957667
728932,7.131606,7.6231085,6.902291,7.0990945,7.577838,6.36645,7.566458,7.073896,6.6284355,7.371461
728936,9.430732,9.537901667,9.604319333,8.869053,8.797745667,9.364530333,9.884524667,9.595296,9.222578,8.405957667
729,3.722758,5.981025,3.521472,3.460834,3.351856,4.278833,3.625297,3.546362,3.674732,3.187669
7290,6.583668,7.053565,6.59969,6.563271,6.542911,7.213404,6.456615,6.773433,6.628546,6.8227
729020,5.1511265,5.489965,4.556229,4.8890065,4.691396,4.8632705,4.61612,4.6258415,4.588613,6.8427665
729092,7.200192,5.95435,6.674376,6.508471,6.432402,6.546824,6.015015,6.251995,6.537444,5.435814
729096,7.200192,5.95435,6.674376,6.508471,6.432402,6.546824,6.015015,6.251995,6.537444,5.435814
7291,5.150303,5.273649,2.55935,6.917731,3.270662,7.768295,6.511937,4.359809,4.70094,3.992017
729164,3.646893,3.630368,4.257488,3.649549,3.675764,3.631763,3.603842,3.327974,4.044854,3.425655
7292,4.057478,5.508674,3.712392,6.547579,4.515075,5.95285,4.22802,5.343437,4.500525,4.558347
729230,2.9013515,3.2281075,2.9390085,3.046335,3.273389,3.1515335,3.145045,3.200642,3.2504715,3.3979195
729234,3.946935,3.130718,3.285506,3.121457,3.516477,3.409251,3.607151,3.444285,3.539639,3.32484
729238,3.083652,2.964568,2.85537,2.79761,3.015822,2.984894,2.866388,3.004347,3.15664,2.798666
729264,4.171582,6.604412,4.275366,6.134466,4.868369,3.260077,5.424789,4.117472,5.050145,4.404046
7293,3.0935535,2.890916,3.3162895,3.1777895,3.0499855,2.9407165,2.9871185,3.1619405,3.2361905,3.097118
729355,4.171582,6.604412,4.275366,6.134466,4.868369,3.260077,5.424789,4.117472,5.050145,4.404046
729384,2.750469,2.662003,2.652716,2.755846,2.766151,2.74258,2.737413,2.819441,2.78088,2.845837
729396,3.086891,3.143449,3.144185667,3.114502667,3.118617333,3.001638,3.026450333,5.462390667,3.100571333,3.151679333
7294,2.960019,3.059672,3.384266,3.206765,3.172859,3.306732,3.081242,2.880812,3.274573,3.117056
729408,3.086891,3.143449,3.144185667,3.114502667,3.118617333,3.001638,3.026450333,5.462390667,3.100571333,3.151679333
729422,3.132552,3.18288175,3.15915725,3.02390125,3.08892725,2.97198675,2.988424,5.49054825,3.04677975,3.1275015
729428,3.0751785,3.1773065,3.153847,2.9183465,2.9557095,2.941764,2.911119,5.22708,2.9479475,3.026084
729431,3.132552,3.18288175,3.15915725,3.02390125,3.08892725,2.97198675,2.988424,5.49054825,3.04677975,3.1275015
729442,3.132552,3.18288175,3.15915725,3.02390125,3.08892725,2.97198675,2.988424,5.49054825,3.04677975,3.1275015
729447,3.132552,3.18288175,3.15915725,3.02390125,3.08892725,2.97198675,2.988424,5.49054825,3.04677975,3.1275015
729453,5.727499,4.9677,5.654207,4.7559545,5.5268755,5.5697795,5.8772675,5.70467,5.809461,5.612691
7295,8.348741,7.5825295,7.066691,7.6527515,6.6107845,8.3095305,7.9161605,8.056842,7.573287,7.4914125
729515,3.8321,4.276843,4.492965,3.899609,3.832658,3.753149,4.520427,4.139983,4.123872,3.690213
729540,5.584730333,5.404248333,4.564023,5.299747,5.067778333,5.596917333,5.501697333,5.299852667,4.922681,4.887195333
7296,8.386404,8.60684,8.501079,7.901707,9.16189,8.560905,8.680128,8.951766,7.859543,8.870267
7297,6.853227,5.667412,7.145691,6.391943,6.129458,5.811659,6.590614,5.439009,8.458957,5.820626
729786,5.335418,4.635937,5.372547,4.402677,4.8452,4.516073,4.561855,4.909647,5.727131,3.901638
729799,4.406803,4.673174,4.542071,3.932137,4.858675,4.273374,4.69282,4.60427,4.266354,3.355782
7298,6.761396,6.2349105,6.44831,5.163099,5.8154705,5.359722,5.974278,5.755498,5.466673,6.487821
729873,6.621273,5.648055667,6.209762667,5.730443,6.999357,6.747758333,7.466697333,6.887535667,6.969521333,5.996826333
729877,6.636976,4.792176,6.906233,4.861532,7.309834,6.208287,7.826779,5.910999,6.998748,5.14504
7299,3.527177,3.143535,3.327704,3.369588,3.095341,3.307421,3.305409,3.38545,3.618339,3.14891
729966,4.735523,4.550804,4.841508333,4.583436,4.737499667,4.553882667,5.059405667,4.762793333,5.074389333,4.057401667
729991,3.444351,3.130944,3.432788,3.2477335,3.4617755,3.228976,3.2486395,3.3693405,3.9612955,3.377339
730,5.401536,9.79573,3.814528,4.009133,6.43394,4.345467,5.302938,5.667016,6.57877,3.821624
730029,12.31335,12.48112,11.59114,12.11331,12.01914,12.40006,11.94292,12.30801,12.68251,12.6243
730051,3.8104465,3.6213465,3.231934,3.7342385,3.409351,3.793507,3.4642575,3.48854,3.2765825,2.998263
730092,3.705427,3.6690445,3.797796,3.49069675,3.8205585,3.79207625,3.7865995,3.95423375,3.87781075,4.48877
7301,3.3537775,4.3658795,3.3044415,3.445683,3.389094,3.513469,3.2341665,3.1770645,4.0371385,3.506569
730101,5.753236,4.391021,5.511233,4.311407,4.840058,3.868111,4.121199,5.223136,4.502931,3.881504
730227,3.245731,3.03773,3.138489,3.189129,3.151984,3.14252,3.318957,3.297195,3.149437,3.211605
730268,6.938678,6.780485,6.27188,6.517797,6.34138,7.102546,7.361189,7.459361,6.345904,6.958238
7305,5.611089,7.06698,8.10583,7.894595,8.017173,7.568175,5.950513,7.284273,8.187927,9.219347
7306,3.028215,3.792768,2.770186,5.368211,3.062774,3.097056,2.850219,3.488285,2.757282,3.253579
7307,9.901697,8.798485,9.821694,9.125484,9.562588,9.11627,10.101841,9.965482,9.302813,8.969909
730755,3.059968,2.766821,2.957211,2.907981,3.01586,2.76555,2.980705,3.310276,2.901759,2.864435
731,3.069604,2.978382,3.027079,2.816463,3.102947,2.996134,2.902244,3.347645,2.880107,2.846241
7310,2.583736,3.007673,3.104865,3.036523,3.106994,3.239291,3.099231,3.335332,3.220672,2.806235
7311,11.37313,11.10733,11.42602,11.35982,11.44315,11.12339,11.18746,11.04342,11.84581,11.63649
7314,9.688446,11.206059,9.575751,12.493002,11.934914,12.442259,12.681439,12.272364,10.971643,12.333548
7316,11.98441,12.062905,12.23437,11.945265,11.473205,11.97612,12.11524,11.909535,11.92749,11.674405
7317,9.629567,10.088793,10.129255,9.006139,8.836259,9.511751,9.657042,10.072251,10.0236,9.988115
7318,6.254984,6.0779995,6.938346,5.636844,5.6902195,5.9103025,7.085675,6.357144,7.8312255,6.826126
7319,7.552462,7.297705,7.706713,6.922426,7.7062405,7.611406,7.242722,7.3448215,7.620425,8.92977
732,3.014379,3.134769,3.212224,3.270539,3.097759,2.921905,2.976877,3.019688,3.268979,2.985195
7320,5.75291875,6.741579,6.5922045,5.89968275,6.5775,6.7677145,6.08061825,6.7484405,6.59714525,6.7405265
7321,4.756526,4.833328667,4.675168667,4.747049,4.629808333,4.689897667,4.207614333,4.307834667,4.718795333,4.411540667
7322,7.217357,7.911487333,7.633061333,6.843583,7.232875667,7.713128667,7.737660667,7.816656333,7.581659333,8.205678
7323,8.523402333,8.779118667,8.795736333,9.67759,8.654426667,9.184193333,9.013751333,8.677124,9.537676,9.483715
732360,6.176722,5.134795,5.856139,5.673886,5.529988,5.773583,6.534119,5.215541,5.298577,4.629105
7324,10.253061,10.513449,9.84829,10.155229,9.594664,10.147924,9.648742,9.930424,10.42666,10.714931
